NU_ID;NU_NR;HH021;HH071_1;HH071_2;HH071_3;HH071_4;ADR_KEITE
10063700.0;100637.0;1.0;2.0;;;;NE
40325900.0;403259.0;1.0;2.0;;;;NE
40263700.0;402637.0;1.0;2.0;;;;NE
40224600.0;402246.0;1.0;2.0;;;;NE
10097900.0;100979.0;1.0;2.0;;;;NE
30188700.0;301887.0;1.0;2.0;;;;NE
30104200.0;301042.0;1.0;2.0;;;;NE
30273000.0;302730.0;1.0;2.0;;;;NE
40114800.0;401148.0;1.0;2.0;;;;NE
20193500.0;201935.0;1.0;2.0;;;;NE
20072600.0;200726.0;1.0;2.0;;;;NE
40035600.0;400356.0;1.0;2.0;;;;NE
40012400.0;400124.0;2.0;1.0;;12.0;12.0;NE
10004600.0;100046.0;1.0;2.0;;;;NE
20231100.0;202311.0;1.0;2.0;;;;NE
30104400.0;301044.0;5.0;2.0;;;;NE
10341900.0;103419.0;1.0;2.0;;;;NE
40211500.0;402115.0;1.0;2.0;;;;NE
10169300.0;101693.0;1.0;2.0;;;;NE
10076300.0;100763.0;1.0;2.0;;;;NE
20261400.0;202614.0;1.0;2.0;;;;NE
40143500.0;401435.0;1.0;2.0;;;;NE
30048400.0;300484.0;5.0;2.0;;;;NE
10067800.0;100678.0;1.0;2.0;505.0;;;NE
40025700.0;400257.0;1.0;2.0;;;;NE
30241900.0;302419.0;5.0;2.0;;;;NE
10045000.0;100450.0;2.0;1.0;;12.0;12.0;NE
30238200.0;302382.0;1.0;2.0;;;;NE
10190200.0;101902.0;1.0;2.0;;;;NE
10293500.0;102935.0;1.0;2.0;;;;NE
10016600.0;100166.0;1.0;2.0;;;;NE
20308000.0;203080.0;1.0;2.0;;;;NE
40051600.0;400516.0;2.0;1.0;;7.0;12.0;NE
40322100.0;403221.0;1.0;2.0;;;;NE
20340900.0;203409.0;1.0;2.0;;;;NE
10324600.0;103246.0;1.0;2.0;;;;NE
10333200.0;103332.0;1.0;2.0;;;;NE
20048400.0;200484.0;1.0;2.0;;;;NE
30168600.0;301686.0;5.0;2.0;;;;NE
40205500.0;402055.0;1.0;2.0;;;;NE
20014500.0;200145.0;1.0;2.0;;;;NE
20178400.0;201784.0;1.0;2.0;;;;NE
20072000.0;200720.0;1.0;2.0;;;;NE
20195500.0;201955.0;1.0;2.0;;;;NE
30266600.0;302666.0;1.0;2.0;;;;NE
40046800.0;400468.0;1.0;2.0;;;;NE
10228900.0;102289.0;5.0;2.0;;;;NE
40047100.0;400471.0;1.0;2.0;;;;NE
40102400.0;401024.0;1.0;2.0;;;;NE
40284100.0;402841.0;5.0;2.0;;;;NE
20342200.0;203422.0;1.0;2.0;;;;NE
10339900.0;103399.0;1.0;2.0;;;;NE
30217800.0;302178.0;5.0;2.0;;;;NE
40136200.0;401362.0;2.0;1.0;140.0;;12.0;NE
20020900.0;200209.0;5.0;2.0;;;;NE
30107700.0;301077.0;1.0;2.0;;;;NE
40108600.0;401086.0;1.0;2.0;;;;NE
10099800.0;100998.0;1.0;2.0;505.0;;;NE
10331300.0;103313.0;1.0;2.0;;;;NE
40037700.0;400377.0;2.0;1.0;;12.0;12.0;NE
30280100.0;302801.0;1.0;2.0;;;;NE
20271300.0;202713.0;1.0;2.0;;;;NE
20159400.0;201594.0;1.0;2.0;;;;NE
20194400.0;201944.0;1.0;2.0;;;;NE
30082700.0;300827.0;1.0;2.0;;;;NE
40148900.0;401489.0;1.0;2.0;;;;NE
20147700.0;201477.0;1.0;2.0;;;;NE
40027000.0;400270.0;1.0;2.0;;;;NE
20326000.0;203260.0;1.0;2.0;;;;NE
20337500.0;203375.0;1.0;2.0;;;;NE
30048000.0;300480.0;1.0;2.0;;;;NE
20206600.0;202066.0;2.0;1.0;;1.0;12.0;NE
10283600.0;102836.0;1.0;2.0;;;;NE
10324500.0;103245.0;1.0;2.0;;;;NE
10342600.0;103426.0;1.0;2.0;;;;NE
40322300.0;403223.0;2.0;1.0;250.0;;12.0;NE
40243000.0;402430.0;1.0;2.0;;;;NE
10282500.0;102825.0;1.0;2.0;;;;NE
30239900.0;302399.0;1.0;2.0;;;;NE
20333200.0;203332.0;1.0;2.0;;;;NE
20140700.0;201407.0;5.0;2.0;;;;NE
40084400.0;400844.0;1.0;2.0;;;;NE
10006000.0;100060.0;1.0;2.0;;;;NE
10281100.0;102811.0;1.0;2.0;;;;NE
10080100.0;100801.0;1.0;2.0;;;;NE
10277500.0;102775.0;1.0;2.0;;;;NE
20283400.0;202834.0;1.0;2.0;;;;NE
10019300.0;100193.0;1.0;2.0;;;;NE
10197800.0;101978.0;1.0;2.0;505.0;;;NE
40074100.0;400741.0;5.0;2.0;;;;NE
20148300.0;201483.0;1.0;2.0;;;;NE
10235800.0;102358.0;1.0;2.0;505.0;;;NE
30052600.0;300526.0;2.0;1.0;;6.0;12.0;NE
40078200.0;400782.0;1.0;2.0;;;;NE
40177200.0;401772.0;1.0;2.0;;;;NE
10267800.0;102678.0;1.0;2.0;505.0;;;NE
40028500.0;400285.0;1.0;2.0;;;;NE
30189700.0;301897.0;1.0;2.0;;;;NE
20062200.0;200622.0;2.0;1.0;;3.0;12.0;NE
20126500.0;201265.0;1.0;2.0;;;;NE
20152100.0;201521.0;1.0;2.0;;;;NE
10018700.0;100187.0;1.0;2.0;;;;NE
30205700.0;302057.0;1.0;2.0;;;;NE
10172200.0;101722.0;1.0;2.0;;;;NE
40184100.0;401841.0;5.0;2.0;;;;NE
10276000.0;102760.0;1.0;2.0;;;;NE
40288200.0;402882.0;1.0;2.0;;;;NE
30245500.0;302455.0;1.0;2.0;;;;NE
20061700.0;200617.0;1.0;2.0;;;;NE
10012500.0;100125.0;1.0;2.0;;;;NE
30151700.0;301517.0;1.0;2.0;;;;NE
10240100.0;102401.0;1.0;2.0;;;;NE
20262600.0;202626.0;1.0;2.0;;;;NE
10222900.0;102229.0;1.0;2.0;;;;NE
40074300.0;400743.0;2.0;1.0;;12.0;12.0;NE
20110600.0;201106.0;1.0;2.0;;;;NE
40107600.0;401076.0;3.0;2.0;;;;NE
10183500.0;101835.0;1.0;2.0;;;;NE
10344400.0;103444.0;1.0;2.0;;;;NE
10229400.0;102294.0;4.0;2.0;;;;NE
20179100.0;201791.0;1.0;2.0;;;;NE
20167700.0;201677.0;2.0;1.0;180.0;;12.0;NE
40264700.0;402647.0;1.0;2.0;;;;NE
30166100.0;301661.0;1.0;2.0;;;;NE
20313700.0;203137.0;1.0;2.0;;;;NE
10180400.0;101804.0;1.0;2.0;;;;NE
30183100.0;301831.0;1.0;2.0;;;;NE
20225800.0;202258.0;1.0;2.0;;;;NE
20177500.0;201775.0;1.0;2.0;;;;NE
30084100.0;300841.0;1.0;2.0;;;;NE
10199400.0;101994.0;5.0;2.0;;;;NE
30117300.0;301173.0;2.0;1.0;180.0;;12.0;NE
40282000.0;402820.0;1.0;2.0;;;;NE
40150000.0;401500.0;1.0;2.0;;;;NE
40239100.0;402391.0;1.0;2.0;;;;NE
20254300.0;202543.0;1.0;2.0;;;;NE
40016400.0;400164.0;1.0;2.0;;;;NE
10150700.0;101507.0;1.0;2.0;;;;NE
40129100.0;401291.0;1.0;2.0;;;;NE
10130500.0;101305.0;1.0;2.0;;;;NE
30105300.0;301053.0;1.0;2.0;;;;NE
20209500.0;202095.0;1.0;2.0;;;;NE
10291400.0;102914.0;1.0;2.0;;;;NE
20092900.0;200929.0;1.0;2.0;;;;NE
40005200.0;400052.0;1.0;2.0;;;;NE
20321700.0;203217.0;1.0;2.0;;;;NE
20111700.0;201117.0;1.0;2.0;;;;NE
20002400.0;200024.0;1.0;2.0;;;;NE
10336200.0;103362.0;1.0;2.0;;;;NE
40271800.0;402718.0;1.0;2.0;;;;NE
10159200.0;101592.0;1.0;2.0;;;;NE
10059800.0;100598.0;5.0;2.0;505.0;;;NE
10008900.0;100089.0;1.0;2.0;;;;NE
30235200.0;302352.0;1.0;2.0;;;;NE
20084800.0;200848.0;1.0;2.0;;;;NE
40123000.0;401230.0;1.0;2.0;;;;NE
30225900.0;302259.0;1.0;2.0;;;;NE
10313300.0;103133.0;1.0;2.0;;;;NE
20295300.0;202953.0;1.0;2.0;;;;NE
40249200.0;402492.0;1.0;2.0;;;;NE
40153500.0;401535.0;1.0;2.0;;;;NE
10335900.0;103359.0;1.0;2.0;;;;NE
10093200.0;100932.0;1.0;2.0;;;;NE
10148000.0;101480.0;1.0;2.0;;;;NE
40197900.0;401979.0;1.0;2.0;;;;NE
10174600.0;101746.0;1.0;2.0;;;;NE
40204300.0;402043.0;3.0;2.0;;;;TAIP
40028600.0;400286.0;1.0;2.0;;;;NE
10204000.0;102040.0;1.0;2.0;;;;NE
10201500.0;102015.0;1.0;2.0;;;;NE
10046700.0;100467.0;2.0;1.0;150.0;;12.0;NE
10176100.0;101761.0;1.0;2.0;;;;NE
30302400.0;303024.0;1.0;2.0;;;;NE
10187700.0;101877.0;1.0;2.0;;;;NE
10195200.0;101952.0;1.0;2.0;;;;NE
10266900.0;102669.0;1.0;2.0;;;;NE
40028400.0;400284.0;2.0;1.0;;8.0;12.0;NE
40332000.0;403320.0;1.0;2.0;;;;NE
10340500.0;103405.0;1.0;2.0;;;;NE
40061600.0;400616.0;1.0;2.0;;;;NE
20141500.0;201415.0;1.0;2.0;;;;NE
10233300.0;102333.0;1.0;2.0;;;;NE
20240200.0;202402.0;1.0;2.0;;;;NE
30099200.0;300992.0;1.0;2.0;;;;NE
10185500.0;101855.0;1.0;2.0;;;;NE
20028500.0;200285.0;1.0;2.0;;;;NE
20183500.0;201835.0;1.0;2.0;;;;NE
10123400.0;101234.0;3.0;2.0;;;;NE
10272200.0;102722.0;1.0;2.0;;;;NE
10001700.0;100017.0;1.0;2.0;;;;NE
10070000.0;100700.0;1.0;2.0;;;;NE
20318400.0;203184.0;1.0;2.0;;;;NE
10272700.0;102727.0;1.0;2.0;;;;NE
20268100.0;202681.0;1.0;2.0;;;;NE
30301200.0;303012.0;1.0;2.0;;;;NE
10200200.0;102002.0;1.0;2.0;;;;NE
20235400.0;202354.0;1.0;2.0;;;;NE
30231800.0;302318.0;2.0;1.0;220.0;;12.0;NE
10258100.0;102581.0;1.0;2.0;;;;NE
20248200.0;202482.0;1.0;2.0;;;;NE
10039400.0;100394.0;5.0;2.0;;;;NE
10190001.0;101900.0;1.0;2.0;;;;NE
40022000.0;400220.0;1.0;2.0;;;;NE
40305600.0;403056.0;1.0;2.0;;;;NE
30196200.0;301962.0;1.0;2.0;;;;NE
30197900.0;301979.0;2.0;1.0;200.0;;12.0;NE
40227500.0;402275.0;1.0;2.0;;;;NE
10108700.0;101087.0;1.0;2.0;;;;NE
20055400.0;200554.0;2.0;1.0;300.0;;12.0;NE
30045000.0;300450.0;2.0;1.0;;12.0;12.0;NE
20237100.0;202371.0;1.0;2.0;;;;NE
30231400.0;302314.0;1.0;2.0;;;;NE
20207600.0;202076.0;1.0;2.0;;;;NE
40330500.0;403305.0;1.0;2.0;;;;NE
30225400.0;302254.0;5.0;2.0;;;;NE
30214500.0;302145.0;1.0;2.0;;;;NE
10029800.0;100298.0;1.0;2.0;505.0;;;NE
10100600.0;101006.0;1.0;2.0;;;;NE
20268600.0;202686.0;1.0;2.0;;;;NE
10268200.0;102682.0;1.0;2.0;;;;NE
10337000.0;103370.0;5.0;2.0;;;;NE
30176500.0;301765.0;1.0;2.0;;;;NE
20342800.0;203428.0;1.0;2.0;;;;NE
10034200.0;100342.0;1.0;2.0;;;;NE
40169600.0;401696.0;1.0;2.0;;;;NE
30284800.0;302848.0;1.0;2.0;;;;NE
30038800.0;300388.0;1.0;2.0;;;;NE
10349800.0;103498.0;1.0;2.0;505.0;;;NE
30253300.0;302533.0;5.0;2.0;;;;NE
10046300.0;100463.0;1.0;2.0;;;;NE
10053500.0;100535.0;1.0;2.0;;;;NE
40066400.0;400664.0;1.0;2.0;;;;NE
10172600.0;101726.0;1.0;2.0;;;;NE
20293600.0;202936.0;1.0;2.0;;;;NE
40136600.0;401366.0;1.0;2.0;;;;NE
20060200.0;200602.0;1.0;2.0;;;;NE
10278400.0;102784.0;1.0;2.0;;;;NE
10303800.0;103038.0;5.0;2.0;505.0;;;NE
20265200.0;202652.0;1.0;2.0;;;;NE
40104300.0;401043.0;1.0;2.0;;;;NE
40345000.0;403450.0;1.0;2.0;;;;NE
20121700.0;201217.0;1.0;2.0;;;;NE
10017900.0;100179.0;1.0;2.0;;;;NE
30163900.0;301639.0;1.0;2.0;;;;NE
40255600.0;402556.0;1.0;2.0;;;;NE
40260900.0;402609.0;1.0;2.0;;;;NE
40082400.0;400824.0;1.0;2.0;;;;NE
20226800.0;202268.0;4.0;2.0;;;;NE
30264600.0;302646.0;1.0;2.0;;;;NE
20088400.0;200884.0;2.0;1.0;;5.0;12.0;NE
20137900.0;201379.0;5.0;2.0;;;;NE
20015400.0;200154.0;1.0;2.0;;;;NE
20149500.0;201495.0;1.0;2.0;;;;NE
40174600.0;401746.0;1.0;2.0;;;;NE
40053500.0;400535.0;2.0;1.0;250.0;;12.0;NE
10222200.0;102222.0;1.0;2.0;;;;NE
10257900.0;102579.0;1.0;2.0;;;;NE
30283200.0;302832.0;1.0;2.0;;;;NE
30072800.0;300728.0;2.0;1.0;;12.0;12.0;NE
40219900.0;402199.0;1.0;2.0;;;;NE
20224800.0;202248.0;4.0;2.0;;;;NE
40320000.0;403200.0;1.0;2.0;;;;NE
20058200.0;200582.0;1.0;2.0;;;;NE
20006800.0;200068.0;1.0;2.0;;;;NE
10104700.0;101047.0;1.0;2.0;;;;NE
10029200.0;100292.0;1.0;2.0;;;;NE
10174500.0;101745.0;1.0;2.0;;;;NE
20267900.0;202679.0;1.0;2.0;;;;NE
20150100.0;201501.0;1.0;2.0;;;;NE
30133900.0;301339.0;1.0;2.0;;;;NE
20335100.0;203351.0;1.0;2.0;;;;NE
10005500.0;100055.0;5.0;2.0;;;;NE
40159300.0;401593.0;1.0;2.0;;;;NE
30247800.0;302478.0;1.0;2.0;;;;NE
30164900.0;301649.0;1.0;2.0;;;;NE
20313000.0;203130.0;1.0;2.0;;;;NE
10027200.0;100272.0;1.0;2.0;;;;NE
10182000.0;101820.0;1.0;2.0;;;;NE
10302600.0;103026.0;5.0;2.0;;;;NE
20269800.0;202698.0;1.0;2.0;;;;NE
30054400.0;300544.0;2.0;1.0;;10.0;12.0;NE
30275700.0;302757.0;1.0;2.0;;;;NE
10265100.0;102651.0;1.0;2.0;;;;NE
30272100.0;302721.0;1.0;2.0;;;;NE
20337300.0;203373.0;1.0;2.0;;;;NE
30234800.0;302348.0;1.0;2.0;;;;NE
20120300.0;201203.0;1.0;2.0;;;;NE
40345100.0;403451.0;1.0;2.0;;;;NE
40249500.0;402495.0;2.0;1.0;;12.0;12.0;NE
10001900.0;100019.0;1.0;2.0;;;;NE
40108100.0;401081.0;1.0;2.0;;;;NE
10269800.0;102698.0;1.0;2.0;505.0;;;NE
30061200.0;300612.0;2.0;1.0;180.0;;12.0;NE
40116900.0;401169.0;1.0;2.0;;;;NE
40216100.0;402161.0;1.0;2.0;;;;NE
40171600.0;401716.0;1.0;2.0;;;;NE
30071700.0;300717.0;5.0;2.0;;;;NE
20207400.0;202074.0;1.0;2.0;;;;NE
30058100.0;300581.0;1.0;2.0;;;;NE
40170000.0;401700.0;1.0;2.0;;;;NE
20127600.0;201276.0;1.0;2.0;;;;NE
30014200.0;300142.0;1.0;2.0;;;;NE
10172500.0;101725.0;1.0;2.0;;;;NE
20129700.0;201297.0;5.0;2.0;;;;NE
10249500.0;102495.0;1.0;2.0;;;;NE
10194400.0;101944.0;1.0;2.0;;;;NE
10083500.0;100835.0;3.0;2.0;;;;NE
40187400.0;401874.0;1.0;2.0;;;;NE
20068300.0;200683.0;1.0;2.0;;;;NE
10212500.0;102125.0;1.0;2.0;;;;NE
30267000.0;302670.0;1.0;2.0;;;;NE
20048200.0;200482.0;1.0;2.0;;;;NE
10061000.0;100610.0;1.0;2.0;;;;NE
40072700.0;400727.0;1.0;2.0;;;;NE
10108900.0;101089.0;1.0;2.0;;;;NE
20238600.0;202386.0;1.0;2.0;;;;NE
30192800.0;301928.0;1.0;2.0;;;;NE
30075000.0;300750.0;1.0;2.0;;;;NE
30164300.0;301643.0;1.0;2.0;;;;NE
10104800.0;101048.0;1.0;2.0;505.0;;;NE
20292800.0;202928.0;1.0;2.0;;;;NE
20278400.0;202784.0;1.0;2.0;;;;NE
40262800.0;402628.0;5.0;2.0;;;;NE
10090800.0;100908.0;1.0;2.0;505.0;;;NE
20291900.0;202919.0;1.0;2.0;;;;NE
20292300.0;202923.0;5.0;2.0;;;;NE
30142400.0;301424.0;1.0;2.0;;;;NE
10205500.0;102055.0;4.0;2.0;;;;NE
30308600.0;303086.0;1.0;2.0;;;;NE
20010600.0;200106.0;1.0;2.0;;;;NE
10114500.0;101145.0;1.0;2.0;;;;NE
20014600.0;200146.0;2.0;1.0;400.0;;12.0;NE
20344200.0;203442.0;1.0;2.0;;;;NE
40136900.0;401369.0;1.0;2.0;;;;NE
10298700.0;102987.0;2.0;1.0;;9.0;12.0;NE
10157500.0;101575.0;1.0;2.0;;;;NE
10337900.0;103379.0;5.0;2.0;;;;NE
40260600.0;402606.0;5.0;2.0;;;;NE
20231700.0;202317.0;4.0;2.0;;;;NE
10081700.0;100817.0;2.0;1.0;;12.0;12.0;NE
10021700.0;100217.0;1.0;2.0;;;;NE
40254700.0;402547.0;1.0;2.0;;;;NE
40077900.0;400779.0;5.0;2.0;;;;NE
20176700.0;201767.0;1.0;2.0;;;;NE
30304100.0;303041.0;1.0;2.0;;;;NE
10337500.0;103375.0;4.0;2.0;;;;NE
10300900.0;103009.0;1.0;2.0;;;;NE
30156200.0;301562.0;5.0;2.0;;;;TAIP
20263100.0;202631.0;1.0;2.0;;;;NE
30280000.0;302800.0;5.0;2.0;;;;NE
40259300.0;402593.0;4.0;2.0;;;;NE
20331500.0;203315.0;1.0;2.0;;;;NE
10181800.0;101818.0;1.0;2.0;505.0;;;NE
40290300.0;402903.0;2.0;1.0;;2.0;12.0;NE
40260200.0;402602.0;1.0;2.0;;;;NE
10269500.0;102695.0;1.0;2.0;;;;NE
20237800.0;202378.0;5.0;2.0;;;;NE
10085400.0;100854.0;1.0;2.0;;;;NE
20214400.0;202144.0;1.0;2.0;;;;NE
20226200.0;202262.0;1.0;2.0;;;;NE
30067600.0;300676.0;1.0;2.0;;;;NE
30260200.0;302602.0;2.0;1.0;;5.0;12.0;NE
40175500.0;401755.0;1.0;2.0;;;;NE
30053400.0;300534.0;1.0;2.0;;;;NE
10068100.0;100681.0;1.0;2.0;;;;NE
10038400.0;100384.0;1.0;2.0;;;;NE
30061800.0;300618.0;1.0;2.0;;;;NE
20175200.0;201752.0;1.0;2.0;;;;NE
40258700.0;402587.0;1.0;2.0;;;;NE
20280100.0;202801.0;1.0;2.0;;;;NE
40113000.0;401130.0;2.0;1.0;230.0;;12.0;NE
30210100.0;302101.0;1.0;2.0;;;;NE
10349600.0;103496.0;1.0;2.0;;;;NE
10198800.0;101988.0;1.0;2.0;505.0;;;NE
40164900.0;401649.0;2.0;1.0;;6.0;12.0;NE
30196100.0;301961.0;2.0;1.0;;4.0;12.0;TAIP
40045100.0;400451.0;1.0;2.0;;;;NE
30122100.0;301221.0;1.0;2.0;;;;NE
10147400.0;101474.0;1.0;2.0;;;;NE
20326900.0;203269.0;1.0;2.0;;;;NE
30046500.0;300465.0;1.0;2.0;;;;NE
20040600.0;200406.0;3.0;2.0;;;;NE
10053400.0;100534.0;1.0;2.0;;;;NE
20188400.0;201884.0;1.0;2.0;;;;NE
30296300.0;302963.0;1.0;2.0;;;;NE
20126900.0;201269.0;2.0;1.0;;12.0;12.0;NE
20216900.0;202169.0;3.0;2.0;;;;NE
20319900.0;203199.0;1.0;2.0;;;;NE
20219400.0;202194.0;1.0;2.0;;;;NE
40333700.0;403337.0;1.0;2.0;;;;NE
40225000.0;402250.0;1.0;2.0;;;;NE
10005900.0;100059.0;5.0;2.0;;;;NE
10177500.0;101775.0;1.0;2.0;;;;NE
40248900.0;402489.0;1.0;2.0;;;;NE
20265500.0;202655.0;1.0;2.0;;;;NE
20349400.0;203494.0;1.0;2.0;;;;NE
20097200.0;200972.0;2.0;1.0;;;12.0;NE
20271200.0;202712.0;1.0;2.0;;;;NE
10130000.0;101300.0;1.0;2.0;;;;NE
20217300.0;202173.0;1.0;2.0;;;;NE
20309400.0;203094.0;2.0;1.0;300.0;;12.0;NE
40229900.0;402299.0;1.0;2.0;;;;NE
10014200.0;100142.0;1.0;2.0;;;;NE
30136500.0;301365.0;2.0;1.0;500.0;;12.0;NE
20228300.0;202283.0;1.0;2.0;;;;NE
10006000.0;100060.0;1.0;2.0;;;;NE
40164600.0;401646.0;1.0;2.0;;;;NE
40089000.0;400890.0;1.0;2.0;;;;NE
20202700.0;202027.0;1.0;2.0;;;;NE
40025300.0;400253.0;1.0;2.0;;;;NE
30070400.0;300704.0;1.0;2.0;;;;NE
10169700.0;101697.0;1.0;2.0;;;;NE
40171300.0;401713.0;1.0;2.0;;;;NE
20042300.0;200423.0;1.0;2.0;;;;NE
20083800.0;200838.0;1.0;2.0;;;;NE
40193300.0;401933.0;1.0;2.0;;;;NE
10064900.0;100649.0;2.0;1.0;;10.0;12.0;NE
20055200.0;200552.0;1.0;2.0;;;;NE
40200300.0;402003.0;1.0;2.0;;;;NE
10007000.0;100070.0;1.0;2.0;;;;NE
10092200.0;100922.0;1.0;2.0;;;;NE
20228500.0;202285.0;1.0;2.0;;;;NE
40204600.0;402046.0;1.0;2.0;;;;TAIP
30134800.0;301348.0;1.0;2.0;;;;NE
10316300.0;103163.0;1.0;2.0;;;;NE
40296800.0;402968.0;1.0;2.0;;;;NE
10188900.0;101889.0;1.0;2.0;;;;NE
30210300.0;302103.0;1.0;2.0;;;;NE
30280200.0;302802.0;1.0;2.0;;;;NE
40161000.0;401610.0;1.0;2.0;;;;NE
10265900.0;102659.0;1.0;2.0;;;;NE
40087400.0;400874.0;1.0;2.0;;;;NE
40224100.0;402241.0;1.0;2.0;;;;NE
30303800.0;303038.0;1.0;2.0;;;;NE
10256500.0;102565.0;1.0;2.0;;;;NE
40336800.0;403368.0;1.0;2.0;;;;NE
30047500.0;300475.0;2.0;1.0;;8.0;12.0;NE
20032300.0;200323.0;2.0;1.0;;;12.0;NE
40246800.0;402468.0;1.0;2.0;;;;NE
10083400.0;100834.0;1.0;2.0;;;;NE
10333400.0;103334.0;1.0;2.0;;;;NE
10005000.0;100050.0;2.0;1.0;320.0;;12.0;NE
20082200.0;200822.0;1.0;2.0;;;;NE
20228600.0;202286.0;1.0;2.0;;;;NE
20093200.0;200932.0;1.0;2.0;;;;NE
30013600.0;300136.0;1.0;2.0;;;;NE
10209800.0;102098.0;1.0;2.0;505.0;;;NE
30183000.0;301830.0;1.0;2.0;;;;NE
40173800.0;401738.0;5.0;2.0;;;;NE
40049300.0;400493.0;2.0;1.0;;11.0;6.0;NE
10019000.0;100190.0;2.0;1.0;;5.0;12.0;NE
10315700.0;103157.0;1.0;2.0;;;;NE
10020000.0;100200.0;1.0;2.0;;;;NE
30034000.0;300340.0;1.0;2.0;;;;NE
30291800.0;302918.0;1.0;2.0;;;;NE
10000700.0;100007.0;1.0;2.0;;;;NE
10238000.0;102380.0;2.0;1.0;;12.0;8.0;NE
20161000.0;201610.0;1.0;2.0;;;;NE
20249900.0;202499.0;1.0;2.0;;;;NE
40194200.0;401942.0;1.0;2.0;;;;NE
10001200.0;100012.0;1.0;2.0;;;;NE
20027000.0;200270.0;1.0;2.0;;;;NE
30061900.0;300619.0;1.0;2.0;;;;NE
20281500.0;202815.0;1.0;2.0;;;;NE
20230300.0;202303.0;1.0;2.0;;;;NE
40105200.0;401052.0;1.0;2.0;;;;NE
10193900.0;101939.0;1.0;2.0;;;;NE
10052700.0;100527.0;1.0;2.0;;;;NE
20205600.0;202056.0;2.0;1.0;90.0;;12.0;NE
10234100.0;102341.0;1.0;2.0;;;;NE
20306100.0;203061.0;1.0;2.0;;;;NE
20079800.0;200798.0;1.0;2.0;;;;NE
40118900.0;401189.0;1.0;2.0;;;;NE
30102900.0;301029.0;1.0;2.0;;;;NE
40210600.0;402106.0;1.0;2.0;;;;NE
10261100.0;102611.0;1.0;2.0;;;;NE
30032500.0;300325.0;1.0;2.0;;;;NE
30275100.0;302751.0;1.0;2.0;;;;NE
30260100.0;302601.0;1.0;2.0;;;;NE
10260000.0;102600.0;1.0;2.0;;;;NE
10002400.0;100024.0;1.0;2.0;;;;NE
40122600.0;401226.0;1.0;2.0;;;;NE
20196800.0;201968.0;1.0;2.0;;;;NE
10168800.0;101688.0;1.0;2.0;505.0;;;NE
20127200.0;201272.0;1.0;2.0;;;;NE
20100000.0;201000.0;1.0;2.0;;;;NE
30117900.0;301179.0;5.0;2.0;;;;NE
10243700.0;102437.0;1.0;2.0;;;;NE
30186400.0;301864.0;1.0;2.0;;;;NE
30277000.0;302770.0;1.0;2.0;;;;NE
40305400.0;403054.0;1.0;2.0;;;;NE
10000700.0;100007.0;1.0;2.0;;;;NE
40037600.0;400376.0;1.0;2.0;;;;NE
30302700.0;303027.0;1.0;2.0;;;;NE
40162600.0;401626.0;1.0;2.0;;;;NE
30299000.0;302990.0;1.0;2.0;;;;NE
20347500.0;203475.0;1.0;2.0;;;;NE
30164400.0;301644.0;1.0;2.0;;;;NE
10215000.0;102150.0;1.0;2.0;;;;NE
30160000.0;301600.0;1.0;2.0;;;;NE
20180400.0;201804.0;1.0;2.0;;;;NE
40188100.0;401881.0;1.0;2.0;;;;NE
30223100.0;302231.0;1.0;2.0;;;;NE
30183700.0;301837.0;1.0;2.0;;;;NE
20231000.0;202310.0;1.0;2.0;;;;NE
40332700.0;403327.0;1.0;2.0;;;;NE
30115300.0;301153.0;1.0;2.0;;;;NE
40105600.0;401056.0;2.0;1.0;;5.0;12.0;NE
20330800.0;203308.0;1.0;2.0;;;;NE
10344100.0;103441.0;1.0;2.0;;;;NE
40178300.0;401783.0;1.0;2.0;;;;NE
20311600.0;203116.0;1.0;2.0;;;;NE
10166800.0;101668.0;1.0;2.0;505.0;;;NE
30306000.0;303060.0;1.0;2.0;;;;NE
10055300.0;100553.0;1.0;2.0;;;;NE
20220700.0;202207.0;1.0;2.0;;;;NE
20234300.0;202343.0;1.0;2.0;;;;NE
40062500.0;400625.0;1.0;2.0;;;;NE
10324800.0;103248.0;1.0;2.0;505.0;;;NE
40239600.0;402396.0;1.0;2.0;;;;NE
10276800.0;102768.0;1.0;2.0;505.0;;;NE
40095800.0;400958.0;1.0;2.0;;;;NE
20339400.0;203394.0;5.0;2.0;;;;NE
30236000.0;302360.0;1.0;2.0;;;;NE
40324400.0;403244.0;1.0;2.0;;;;NE
10156800.0;101568.0;1.0;2.0;505.0;;;NE
40162900.0;401629.0;1.0;2.0;;;;NE
20060800.0;200608.0;1.0;2.0;;;;NE
40104600.0;401046.0;1.0;2.0;;;;NE
10256800.0;102568.0;1.0;2.0;505.0;;;NE
40295800.0;402958.0;3.0;2.0;;;;NE
10315100.0;103151.0;1.0;2.0;;;;NE
20245900.0;202459.0;1.0;2.0;;;;NE
30025100.0;300251.0;1.0;2.0;;;;NE
30125400.0;301254.0;4.0;2.0;;;;NE
30274200.0;302742.0;1.0;2.0;;;;NE
30032600.0;300326.0;1.0;2.0;;;;NE
20040900.0;200409.0;1.0;2.0;;;;NE
10339000.0;103390.0;1.0;2.0;;;;NE
20165400.0;201654.0;1.0;2.0;;;;NE
20071300.0;200713.0;2.0;1.0;;8.0;12.0;NE
10235500.0;102355.0;2.0;1.0;120.0;;12.0;NE
30277500.0;302775.0;1.0;2.0;;;;NE
10129100.0;101291.0;1.0;2.0;;;;NE
